edad,ingreso_mensual,total_deuda_actual,historial_crediticio,antiguedad_laboral,numero_dependientes,tipo_vivienda,proposito_credito,monto_credito,etiqueta_real,etiqueta_binaria,score_mihac,dictamen,y_pred,y_real,dti_mihac,dti_clasificacion,n_reglas_activadas,umbral_aplicado
37,6727.0,2354.45,2,2,1,Propia,Consumo,20181.0,2,0,99,APROBADO,1,0,0.35,MODERADO,3,85
45,4030.25,1410.59,1,8,1,Propia,Consumo,24181.5,2,0,77,REVISION_MANUAL,0,0,0.35,MODERADO,2,85
42,19653.47,3930.69,0,8,1,Propia,Consumo,50000.0,2,0,57,RECHAZADO,0,0,0.2,BAJO,3,85
35,4105.5,1436.92,0,5,1,Propia,Consumo,24633.0,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,85
22,74493.75,26072.81,1,0,1,Familiar,Consumo,41716.5,1,1,40,RECHAZADO,0,1,0.35,MODERADO,2,85
41,3108.0,1398.6,2,8,1,Propia,Consumo,9324.0,2,0,91,APROBADO,1,0,0.45,ALTO,5,80
37,8944.25,2683.28,2,5,1,Propia,Consumo,50000.0,1,1,100,APROBADO,1,1,0.3,MODERADO,3,85
28,12311.25,4308.94,1,2,1,Propia,Negocio,44320.5,1,1,85,APROBADO,1,1,0.35,MODERADO,3,85
41,30921.53,10822.54,0,8,1,Propia,Consumo,50000.0,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,85
23,6304.86,2206.7,2,2,1,Rentada,Consumo,13618.5,1,1,79,REVISION_MANUAL,0,1,0.35,MODERADO,2,80
23,3150.0,787.5,1,2,1,Propia,Consumo,9450.0,2,0,65,REVISION_MANUAL,0,0,0.25,MODERADO,2,80
50,4482.0,1568.7,2,8,1,Propia,Consumo,23530.5,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
35,7350.0,2940.0,0,0,1,Propia,Consumo,11025.0,1,1,0,RECHAZADO,0,1,0.4,ALTO,3,80
50,15268.75,5344.06,0,2,1,Propia,Educacion,10993.5,1,1,40,RECHAZADO,0,1,0.35,MODERADO,3,80
27,11049.5,4972.27,0,0,1,Propia,Consumo,50000.0,1,1,0,RECHAZADO,0,1,0.45,ALTO,4,85
34,4894.4,489.44,2,2,1,Propia,Consumo,36708.0,1,1,93,APROBADO,1,1,0.1,BAJO,2,85
27,19736.72,7894.69,2,2,1,Propia,Negocio,37894.5,1,1,100,APROBADO,1,1,0.4,ALTO,4,85
43,23542.36,8239.83,0,8,1,Rentada,Consumo,50000.0,2,0,43,RECHAZADO,0,0,0.35,MODERADO,2,85
47,4223.8,1478.33,0,8,1,Propia,Consumo,31678.5,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,85
27,10060.07,2012.01,0,2,1,Propia,Negocio,43459.5,1,1,44,RECHAZADO,0,1,0.2,BAJO,3,85
31,13956.25,2791.25,2,5,1,Propia,Negocio,50000.0,1,1,100,APROBADO,1,1,0.2,BAJO,5,85
42,15117.08,5290.98,2,8,1,Propia,Consumo,50000.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,85
24,91000.0,9100.0,0,2,1,Propia,Consumo,21840.0,1,1,43,RECHAZADO,0,1,0.1,BAJO,2,85
41,5160.0,1032.0,0,0,1,Propia,Negocio,27090.0,2,0,12,RECHAZADO,0,0,0.2,BAJO,4,85
26,6342.0,2219.7,0,5,1,Rentada,Consumo,47565.0,1,1,31,RECHAZADO,0,1,0.35,MODERADO,2,85
33,9012.5,3154.38,0,8,1,Propia,Consumo,50000.0,1,1,45,RECHAZADO,0,1,0.35,MODERADO,3,85
24,6799.48,1359.9,2,2,1,Propia,Consumo,50000.0,2,0,93,APROBADO,1,0,0.2,BAJO,2,85
64,4172.0,1877.4,1,8,1,Rentada,Consumo,25032.0,1,1,37,RECHAZADO,0,1,0.45,ALTO,2,85
26,4708.8,1648.08,2,0,1,Propia,Consumo,15256.5,1,1,70,REVISION_MANUAL,0,1,0.35,MODERADO,4,80
56,67287.5,23550.62,2,0,1,Propia,Educacion,16149.0,1,1,95,APROBADO,1,1,0.35,MODERADO,5,80
37,7976.5,1994.12,2,2,1,Familiar,Consumo,23929.5,1,1,85,APROBADO,1,1,0.25,MODERADO,2,85
33,4138.4,1862.28,0,2,1,Propia,Consumo,15519.0,1,1,0,RECHAZADO,0,1,0.45,ALTO,3,80
47,12403.12,4341.09,0,0,1,Familiar,Consumo,50000.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,2,85
31,71873.96,14374.79,0,5,1,Propia,Negocio,50000.0,1,1,76,REVISION_MANUAL,0,1,0.2,BAJO,4,85
34,4568.9,1142.22,2,2,1,Familiar,Consumo,50000.0,1,1,73,REVISION_MANUAL,0,1,0.25,MODERADO,1,85
27,5657.4,1414.35,0,5,1,Propia,Consumo,14143.5,1,1,43,RECHAZADO,0,1,0.25,MODERADO,3,80
30,3339.0,667.8,0,8,1,Familiar,Consumo,30051.0,1,1,36,RECHAZADO,0,1,0.2,BAJO,2,85
35,17843.52,3568.7,2,8,1,Propia,Consumo,28906.5,1,1,100,APROBADO,1,1,0.2,BAJO,4,85
31,79865.62,3993.28,1,2,1,Propia,Consumo,38335.5,1,1,90,APROBADO,1,1,0.05,BAJO,2,85
25,5687.5,1990.62,0,2,1,Propia,Consumo,10237.5,1,1,24,RECHAZADO,0,1,0.35,MODERADO,2,80
25,10231.67,2046.33,2,2,1,Propia,Emergencia,27625.5,1,1,100,APROBADO,1,1,0.2,BAJO,3,85
29,10558.33,2111.67,2,0,1,Propia,Consumo,30408.0,1,1,79,REVISION_MANUAL,0,1,0.2,BAJO,4,85
44,206325.0,51581.25,0,0,1,Propia,Consumo,49518.0,1,1,12,RECHAZADO,0,1,0.25,MODERADO,3,85
28,3997.0,1398.95,2,5,1,Propia,Consumo,23982.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
50,18025.0,1802.5,2,2,1,Rentada,Consumo,12978.0,1,1,94,APROBADO,1,1,0.1,BAJO,2,80
29,3860.5,1351.18,2,5,1,Propia,Consumo,11581.5,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
38,20256.25,7089.69,0,0,1,Propia,Consumo,9723.0,1,1,6,RECHAZADO,0,1,0.35,MODERADO,3,80
24,4200.0,1470.0,0,2,1,Propia,Consumo,18900.0,1,1,21,RECHAZADO,0,1,0.35,MODERADO,2,80
40,5334.0,1866.9,2,8,1,Rentada,Educacion,20002.5,1,1,100,APROBADO,1,1,0.35,MODERADO,4,85
29,3930.5,393.05,2,2,1,Rentada,Consumo,11791.5,2,0,85,APROBADO,1,0,0.1,BAJO,2,80
46,5539.62,1938.87,0,8,1,Familiar,Consumo,50000.0,2,0,33,RECHAZADO,0,0,0.35,MODERADO,2,85
47,3000.0,600.0,2,8,1,Familiar,Consumo,14458.5,1,1,100,APROBADO,1,1,0.2,BAJO,2,80
41,3504.2,876.05,0,8,1,Propia,Negocio,26281.5,1,1,53,RECHAZADO,0,1,0.25,MODERADO,4,85
32,3932.44,1376.35,2,0,1,Propia,Negocio,26544.0,1,1,72,REVISION_MANUAL,0,1,0.35,MODERADO,4,85
35,93170.0,9317.0,2,8,1,Familiar,Consumo,50000.0,1,1,100,APROBADO,1,1,0.1,BAJO,3,85
24,7972.22,1594.44,2,5,1,Propia,Consumo,50000.0,2,0,100,APROBADO,1,0,0.2,BAJO,3,85
25,10391.5,3637.02,1,0,1,Rentada,Consumo,31174.5,2,0,26,RECHAZADO,0,0,0.35,MODERADO,2,85
25,5628.0,1969.8,2,8,1,Propia,Consumo,12663.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
37,20591.67,7207.08,2,2,1,Propia,Consumo,22239.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
32,3000.0,600.0,0,8,1,Propia,Consumo,6604.5,1,1,46,RECHAZADO,0,1,0.2,BAJO,3,80
35,8386.0,2935.1,1,8,1,Familiar,Educacion,12579.0,2,0,90,APROBADO,1,0,0.35,MODERADO,3,80
46,4952.0,1238.0,2,8,1,Propia,Consumo,25998.0,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
25,5310.67,1858.73,0,2,1,Propia,Consumo,11949.0,1,1,24,RECHAZADO,0,1,0.35,MODERADO,2,80
27,9818.9,3436.62,2,5,1,Propia,Consumo,50000.0,2,0,100,APROBADO,1,0,0.35,MODERADO,3,85
63,66465.0,16616.25,0,8,1,Propia,Consumo,50000.0,1,1,57,RECHAZADO,0,1,0.25,MODERADO,3,85
40,5983.06,1495.76,0,8,1,Propia,Consumo,32308.5,1,1,43,RECHAZADO,0,1,0.25,MODERADO,3,85
32,3511.67,1229.08,2,2,1,Familiar,Consumo,15802.5,1,1,72,REVISION_MANUAL,0,1,0.35,MODERADO,1,80
31,7651.39,1912.85,0,2,1,Propia,Consumo,33054.0,1,1,25,RECHAZADO,0,1,0.25,MODERADO,2,85
31,17931.67,5379.5,1,8,1,Propia,Consumo,50000.0,1,1,96,APROBADO,1,1,0.3,MODERADO,3,85
34,6239.33,2183.77,2,0,1,Propia,Consumo,14038.5,2,0,71,REVISION_MANUAL,0,0,0.35,MODERADO,4,80
24,3031.0,454.65,2,0,1,Rentada,Educacion,4546.5,2,0,64,REVISION_MANUAL,0,0,0.15,BAJO,4,80
24,4298.0,1504.3,1,2,1,Propia,Consumo,12894.0,2,0,66,REVISION_MANUAL,0,0,0.35,MODERADO,2,80
66,3686.67,368.67,2,2,1,Propia,Consumo,8295.0,1,1,100,APROBADO,1,1,0.1,BAJO,3,80
21,5552.47,1943.36,2,2,1,Rentada,Consumo,26985.0,2,0,69,REVISION_MANUAL,0,0,0.35,MODERADO,1,85
41,3645.83,546.87,0,2,1,Propia,Consumo,2625.0,1,1,27,RECHAZADO,0,1,0.15,BAJO,2,80
47,7676.67,767.67,0,2,1,Propia,Consumo,13818.0,1,1,30,RECHAZADO,0,1,0.1,BAJO,2,80
25,4391.33,1976.1,1,2,1,Rentada,Consumo,19761.0,2,0,14,RECHAZADO,0,0,0.45,ALTO,1,80
59,5614.0,1964.9,2,8,1,Rentada,Negocio,50000.0,2,0,100,APROBADO,1,0,0.35,MODERADO,3,85
36,4648.44,232.42,0,2,1,Propia,Negocio,13387.5,1,1,40,RECHAZADO,0,1,0.05,BAJO,3,80
33,70032.81,24511.48,0,0,1,Propia,Consumo,50000.0,1,1,12,RECHAZADO,0,1,0.35,MODERADO,3,85
21,7244.27,2535.49,1,2,1,Rentada,Consumo,20863.5,2,0,50,RECHAZADO,0,0,0.35,MODERADO,1,85
44,3990.0,1396.5,2,5,1,Propia,Consumo,7980.0,1,1,100,APROBADO,1,1,0.35,MODERADO,4,80
28,9490.1,474.51,2,2,1,Rentada,Consumo,27331.5,1,1,88,APROBADO,1,1,0.05,BAJO,2,85
37,221812.5,77634.38,0,5,1,Propia,Consumo,35490.0,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,85
29,6465.28,2262.85,2,0,1,Propia,Consumo,41895.0,1,1,61,RECHAZADO,0,1,0.35,MODERADO,3,85
23,126437.5,44253.12,2,2,1,Rentada,Consumo,50000.0,2,0,95,APROBADO,1,0,0.35,MODERADO,2,85
35,14194.44,2838.89,1,2,1,Propia,Consumo,45990.0,1,1,79,REVISION_MANUAL,0,1,0.2,BAJO,2,85
45,295793.75,103527.81,0,5,1,Propia,Consumo,50000.0,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,85
26,5992.0,1198.4,1,2,1,Rentada,Negocio,44940.0,2,0,58,RECHAZADO,0,0,0.2,BAJO,1,85
32,8476.56,2542.97,1,5,1,Propia,Consumo,24412.5,1,1,90,APROBADO,1,1,0.3,MODERADO,3,85
23,4401.6,1760.64,2,2,1,Propia,Consumo,11004.0,1,1,90,APROBADO,1,1,0.4,ALTO,3,80
41,6320.0,1580.0,2,8,1,Propia,Consumo,33180.0,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
22,4345.25,651.79,1,2,1,Propia,Consumo,26071.5,1,1,61,RECHAZADO,0,1,0.15,BAJO,1,85
30,15269.69,3817.42,0,5,1,Propia,Consumo,50000.0,1,1,49,RECHAZADO,0,1,0.25,MODERADO,3,85
28,8063.46,3628.56,0,0,1,Propia,Negocio,18868.5,1,1,0,RECHAZADO,0,1,0.45,ALTO,5,80
23,43942.5,15379.87,1,0,1,Rentada,Consumo,26365.5,1,1,37,RECHAZADO,0,1,0.35,MODERADO,2,85
37,6193.06,2167.57,1,0,1,Propia,Consumo,13377.0,2,0,41,RECHAZADO,0,0,0.35,MODERADO,3,80
26,65600.0,16400.0,2,2,1,Propia,Consumo,50000.0,1,1,100,APROBADO,1,1,0.25,MODERADO,3,85
33,17669.17,6184.21,2,5,1,Propia,Consumo,31804.5,1,1,100,APROBADO,1,1,0.35,MODERADO,4,85
49,6241.67,2808.75,1,8,1,Propia,Consumo,4494.0,1,1,61,REVISION_MANUAL,0,1,0.45,ALTO,4,80
23,14233.33,4981.67,1,0,1,Propia,Consumo,10248.0,2,0,44,RECHAZADO,0,0,0.35,MODERADO,3,80
23,6132.29,1226.46,2,5,1,Rentada,Negocio,8830.5,1,1,100,APROBADO,1,1,0.2,BAJO,4,80
25,8079.4,2827.79,0,5,1,Propia,Consumo,50000.0,1,1,44,RECHAZADO,0,1,0.35,MODERADO,3,85
55,5442.5,272.12,0,8,1,Familiar,Emergencia,16327.5,2,0,40,RECHAZADO,0,0,0.05,BAJO,2,80
32,3000.0,750.0,1,5,1,Rentada,Consumo,13492.5,2,0,64,REVISION_MANUAL,0,0,0.25,MODERADO,1,80
74,56831.25,19890.94,0,2,1,Propia,Consumo,13639.5,1,1,38,RECHAZADO,0,1,0.35,MODERADO,2,80
39,4942.78,1235.7,0,2,1,Familiar,Consumo,13345.5,2,0,8,RECHAZADO,0,0,0.25,MODERADO,1,80
31,5078.65,1777.53,2,2,1,Propia,Consumo,14626.5,1,1,98,APROBADO,1,1,0.35,MODERADO,3,80
35,3000.0,1050.0,0,8,1,Propia,Consumo,7255.5,2,0,41,RECHAZADO,0,0,0.35,MODERADO,3,80
59,88287.5,22071.88,0,8,1,Propia,Consumo,50000.0,1,1,57,RECHAZADO,0,1,0.25,MODERADO,3,85
24,4956.0,1734.6,0,2,1,Rentada,Consumo,22302.0,2,0,3,RECHAZADO,0,0,0.35,MODERADO,1,85
24,7749.0,2712.15,1,2,1,Propia,Consumo,23247.0,1,1,68,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
30,25360.0,6340.0,0,8,1,Familiar,Consumo,50000.0,2,0,46,RECHAZADO,0,0,0.25,MODERADO,2,85
27,4310.25,862.05,0,5,1,Propia,Consumo,25861.5,1,1,47,RECHAZADO,0,1,0.2,BAJO,3,85
40,5614.58,2526.56,2,8,1,Propia,Consumo,12127.5,1,1,91,APROBADO,1,1,0.45,ALTO,5,80
31,9065.0,3172.75,1,0,1,Propia,Consumo,32634.0,2,0,43,RECHAZADO,0,0,0.35,MODERADO,3,85
31,76151.25,19037.81,2,0,1,Rentada,Consumo,30460.5,1,1,69,REVISION_MANUAL,0,1,0.25,MODERADO,3,85
28,79121.88,27692.66,0,8,1,Rentada,Consumo,37978.5,1,1,47,RECHAZADO,0,1,0.35,MODERADO,2,85
63,12067.71,4223.7,0,8,1,Propia,Consumo,17377.5,1,1,45,RECHAZADO,0,1,0.35,MODERADO,3,80
26,10252.08,2563.02,1,8,1,Rentada,Consumo,29526.0,1,1,79,REVISION_MANUAL,0,1,0.25,MODERADO,2,85
25,13068.29,4573.9,0,2,1,Propia,Educacion,50000.0,2,0,39,RECHAZADO,0,0,0.35,MODERADO,3,85
36,40937.5,14328.12,0,8,1,Propia,Consumo,34387.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,85
52,3890.25,1167.08,0,8,1,Propia,Consumo,23341.5,1,1,42,RECHAZADO,0,1,0.3,MODERADO,3,85
66,10791.67,2158.33,0,0,1,Familiar,Consumo,15540.0,1,1,0,RECHAZADO,0,1,0.2,BAJO,2,80
25,3000.0,750.0,1,2,1,Rentada,Consumo,14395.5,2,0,39,RECHAZADO,0,0,0.25,MODERADO,0,80
37,4124.17,1443.46,0,5,1,Propia,Consumo,37117.5,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,85
25,8187.67,2865.68,1,5,1,Propia,Consumo,36844.5,1,1,79,REVISION_MANUAL,0,1,0.35,MODERADO,2,85
38,6662.83,333.14,0,8,1,Propia,Consumo,50000.0,1,1,48,RECHAZADO,0,1,0.05,BAJO,3,85
67,18822.22,6587.78,2,0,1,Propia,Emergencia,40656.0,1,1,80,REVISION_MANUAL,0,1,0.35,MODERADO,4,85
25,11067.63,3873.67,0,5,1,Propia,Consumo,50000.0,2,0,46,RECHAZADO,0,0,0.35,MODERADO,3,85
60,3395.0,169.75,0,8,1,Propia,Consumo,20370.0,1,1,44,RECHAZADO,0,1,0.05,BAJO,3,85
31,10281.25,3598.44,1,2,1,Propia,Educacion,14805.0,1,1,82,APROBADO,1,1,0.35,MODERADO,3,80
23,3000.0,900.0,2,0,1,Propia,Consumo,8778.0,2,0,67,REVISION_MANUAL,0,0,0.3,MODERADO,4,80
60,84892.5,21223.12,2,0,1,Propia,Consumo,50000.0,1,1,85,APROBADO,1,1,0.25,MODERADO,4,85
35,4529.0,226.45,2,2,1,Propia,Negocio,20380.5,1,1,100,APROBADO,1,1,0.05,BAJO,3,85
40,7092.8,709.28,2,8,1,Propia,Consumo,28087.5,1,1,100,APROBADO,1,1,0.1,BAJO,4,85
38,3000.0,750.0,0,8,1,Propia,Consumo,28885.5,1,1,41,RECHAZADO,0,1,0.25,MODERADO,3,85
50,5446.0,1906.1,0,8,1,Familiar,Educacion,50000.0,2,0,43,RECHAZADO,0,0,0.35,MODERADO,3,85
27,6297.9,2834.05,0,2,1,Propia,Educacion,50000.0,2,0,7,RECHAZADO,0,0,0.45,ALTO,4,85
39,4950.0,1732.5,2,8,1,Propia,Negocio,12474.0,2,0,100,APROBADO,1,0,0.35,MODERADO,5,80
41,15344.1,3836.02,2,8,1,Propia,Consumo,50000.0,1,1,100,APROBADO,1,1,0.25,MODERADO,4,85
27,53418.75,13354.69,0,2,1,Propia,Consumo,12820.5,1,1,40,RECHAZADO,0,1,0.25,MODERADO,2,80
51,7029.17,2460.21,2,8,1,Familiar,Consumo,30366.0,1,1,99,APROBADO,1,1,0.35,MODERADO,2,85
32,5358.5,535.85,2,8,1,Rentada,Consumo,32151.0,1,1,100,APROBADO,1,1,0.1,BAJO,2,85
22,22370.83,4474.17,2,0,1,Rentada,Consumo,24160.5,1,1,67,REVISION_MANUAL,0,1,0.2,BAJO,3,85
51,109535.42,27383.86,1,8,1,Familiar,Consumo,50000.0,2,0,94,APROBADO,1,0,0.25,MODERADO,2,85
22,9172.92,3210.52,0,0,1,Rentada,Consumo,13209.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,2,80
54,3000.0,750.0,0,8,1,Propia,Consumo,7528.5,1,1,41,RECHAZADO,0,1,0.25,MODERADO,3,80
35,7228.67,1807.17,2,0,1,Propia,Consumo,16264.5,1,1,72,REVISION_MANUAL,0,1,0.25,MODERADO,4,80
54,3000.0,1050.0,0,8,1,Familiar,Educacion,16768.5,1,1,41,RECHAZADO,0,1,0.35,MODERADO,3,80
48,5817.13,2617.71,0,8,1,Rentada,Consumo,18847.5,1,1,4,RECHAZADO,0,1,0.45,ALTO,3,80
24,56070.0,19624.5,0,8,1,Propia,Consumo,44856.0,1,1,57,RECHAZADO,0,1,0.35,MODERADO,3,85
35,3416.0,854.0,0,8,1,Propia,Consumo,10248.0,1,1,41,RECHAZADO,0,1,0.25,MODERADO,3,80
24,163450.0,40862.5,2,0,1,Rentada,Consumo,50000.0,1,1,67,REVISION_MANUAL,0,1,0.25,MODERADO,3,85
24,22533.68,7886.79,1,5,1,Propia,Consumo,50000.0,2,0,97,APROBADO,1,0,0.35,MODERADO,3,85
26,5736.11,2007.64,2,0,1,Propia,Consumo,6195.0,1,1,71,REVISION_MANUAL,0,1,0.35,MODERADO,4,80
65,3255.0,813.75,0,8,1,Propia,Consumo,9765.0,1,1,39,RECHAZADO,0,1,0.25,MODERADO,3,80
55,58018.75,26108.44,2,0,1,Familiar,Consumo,50000.0,1,1,42,RECHAZADO,0,1,0.45,ALTO,4,85
26,10371.67,3630.08,1,0,1,Rentada,Consumo,18669.0,2,0,26,RECHAZADO,0,0,0.35,MODERADO,2,80
26,6613.54,2314.74,2,0,1,Propia,Negocio,9523.5,1,1,83,APROBADO,1,1,0.35,MODERADO,5,80
28,4705.56,2117.5,2,5,1,Propia,Consumo,5082.0,1,1,91,APROBADO,1,1,0.45,ALTO,5,80
24,11233.83,3931.84,0,5,1,Propia,Consumo,50000.0,2,0,44,RECHAZADO,0,0,0.35,MODERADO,3,85
54,3707.81,1297.73,1,2,1,Propia,Consumo,32035.5,2,0,57,RECHAZADO,0,0,0.35,MODERADO,1,85
46,3439.62,1203.87,1,5,1,Familiar,Consumo,41275.5,2,0,66,REVISION_MANUAL,0,0,0.35,MODERADO,1,85
54,18063.89,6322.36,0,2,1,Rentada,Consumo,50000.0,1,1,14,RECHAZADO,0,1,0.35,MODERADO,1,85
62,58537.5,5853.75,2,2,1,Propia,Consumo,14049.0,1,1,100,APROBADO,1,1,0.1,BAJO,3,80
24,67987.5,23795.62,0,5,1,Rentada,Consumo,16317.0,1,1,45,RECHAZADO,0,1,0.35,MODERADO,2,80
43,38541.32,13489.46,1,0,1,Propia,Consumo,50000.0,1,1,57,RECHAZADO,0,1,0.35,MODERADO,3,85
26,3138.33,1412.25,1,2,1,Propia,Consumo,14122.5,2,0,32,RECHAZADO,0,0,0.45,ALTO,2,80
27,5352.08,1873.23,2,2,1,Propia,Consumo,11560.5,1,1,99,APROBADO,1,1,0.35,MODERADO,3,80
24,14661.11,5131.39,2,2,1,Propia,Consumo,31668.0,1,1,100,APROBADO,1,1,0.35,MODERADO,3,85
41,6591.67,2966.25,1,8,1,Propia,Consumo,28476.0,2,0,51,RECHAZADO,0,0,0.45,ALTO,3,85
47,3837.75,1343.21,0,8,1,Propia,Consumo,7675.5,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,80
35,12250.0,4287.5,0,0,1,Propia,Consumo,39690.0,1,1,0,RECHAZADO,0,1,0.35,MODERADO,3,85
30,3204.0,1121.4,0,8,1,Propia,Consumo,16821.0,1,1,41,RECHAZADO,0,1,0.35,MODERADO,3,80
33,57837.5,26026.87,0,8,1,Rentada,Consumo,41643.0,2,0,17,RECHAZADO,0,0,0.45,ALTO,3,85
36,20246.53,8098.61,1,2,1,Propia,Negocio,43732.5,2,0,80,REVISION_MANUAL,0,0,0.4,ALTO,3,85
47,13505.79,3376.45,1,8,1,Familiar,Consumo,50000.0,2,0,83,REVISION_MANUAL,0,0,0.25,MODERADO,2,85
38,5845.88,1461.47,0,2,1,Familiar,Negocio,50000.0,1,1,21,RECHAZADO,0,1,0.25,MODERADO,2,85
44,4156.25,415.62,0,2,1,Propia,Negocio,24937.5,1,1,40,RECHAZADO,0,1,0.1,BAJO,3,85
23,3000.0,1050.0,1,0,1,Rentada,Consumo,12768.0,2,0,9,RECHAZADO,0,0,0.35,MODERADO,1,80
29,22975.56,8041.45,0,8,1,Rentada,Negocio,50000.0,2,0,54,RECHAZADO,0,0,0.35,MODERADO,3,85
42,18535.42,4633.85,2,8,1,Propia,Consumo,50000.0,1,1,100,APROBADO,1,1,0.25,MODERADO,4,85
25,13574.17,4750.96,2,0,1,Propia,Consumo,24433.5,2,0,76,REVISION_MANUAL,0,0,0.35,MODERADO,4,85
48,3787.0,1704.15,0,2,1,Propia,Consumo,11361.0,2,0,0,RECHAZADO,0,0,0.45,ALTO,3,80
21,3101.0,775.25,2,2,1,Propia,Consumo,9303.0,1,1,95,APROBADO,1,1,0.25,MODERADO,3,80
23,39440.62,13804.22,2,0,1,Rentada,Consumo,6310.5,1,1,67,REVISION_MANUAL,0,1,0.35,MODERADO,3,80
63,5174.75,1811.16,0,8,1,Propia,Consumo,31048.5,1,1,40,RECHAZADO,0,1,0.35,MODERADO,3,85
46,4569.25,1599.24,0,8,1,Propia,Consumo,27415.5,1,1,42,RECHAZADO,0,1,0.35,MODERADO,3,85
29,6042.17,2114.76,1,5,1,Propia,Consumo,50000.0,2,0,78,REVISION_MANUAL,0,0,0.35,MODERADO,2,85
28,8313.89,3325.56,0,2,1,Propia,Consumo,31426.5,1,1,17,RECHAZADO,0,1,0.4,ALTO,2,85
23,4533.67,1586.78,2,0,1,Propia,Emergencia,20401.5,2,0,60,RECHAZADO,0,0,0.35,MODERADO,3,85
50,3000.0,1350.0,2,5,1,Propia,Negocio,16369.5,1,1,93,APROBADO,1,1,0.45,ALTO,5,80
47,7984.67,3593.1,2,8,1,Propia,Consumo,35931.0,1,1,81,REVISION_MANUAL,0,1,0.45,ALTO,4,85
35,16566.67,4141.67,2,5,1,Propia,Consumo,41748.0,1,1,100,APROBADO,1,1,0.25,MODERADO,4,85
68,32865.97,8216.49,2,2,1,Rentada,Consumo,50000.0,2,0,95,APROBADO,1,0,0.25,MODERADO,2,85
28,3000.0,1050.0,2,0,1,Propia,Consumo,13114.5,1,1,59,RECHAZADO,0,1,0.35,MODERADO,3,80
59,8840.74,3094.26,1,5,1,Propia,Consumo,14322.0,1,1,88,APROBADO,1,1,0.35,MODERADO,3,80
57,3000.0,1200.0,1,8,1,Propia,Consumo,7444.5,2,0,79,REVISION_MANUAL,0,0,0.4,ALTO,3,80
33,4693.5,2112.07,0,2,1,Rentada,Consumo,23467.5,2,0,0,RECHAZADO,0,0,0.45,ALTO,2,85
43,9824.31,2456.08,0,5,1,Propia,Consumo,42441.0,1,1,46,RECHAZADO,0,1,0.25,MODERADO,3,85
35,4118.8,1441.58,0,2,1,Familiar,Consumo,15445.5,1,1,8,RECHAZADO,0,1,0.35,MODERADO,1,80
32,3364.67,1177.63,1,5,1,Familiar,Consumo,15141.0,2,0,66,REVISION_MANUAL,0,0,0.35,MODERADO,1,80
45,26432.29,9251.3,0,8,1,Propia,Consumo,50000.0,1,1,57,RECHAZADO,0,1,0.35,MODERADO,3,85
33,3000.0,600.0,2,0,1,Propia,Consumo,15477.0,1,1,64,REVISION_MANUAL,0,1,0.2,BAJO,3,80
40,3754.8,938.7,2,5,1,Propia,Educacion,9387.0,1,1,100,APROBADO,1,1,0.25,MODERADO,5,80
28,9360.4,3276.14,0,2,1,Familiar,Consumo,35101.5,1,1,11,RECHAZADO,0,1,0.35,MODERADO,1,85
29,15396.11,5388.64,1,2,1,Propia,Consumo,41569.5,2,0,75,REVISION_MANUAL,0,0,0.35,MODERADO,2,85
26,104329.17,20865.83,2,2,1,Rentada,Consumo,37558.5,1,1,100,APROBADO,1,1,0.2,BAJO,2,85
27,10157.0,507.85,0,2,1,Propia,Consumo,50000.0,1,1,32,RECHAZADO,0,1,0.05,BAJO,2,85
28,5061.0,1771.35,0,2,1,Propia,Negocio,22774.5,2,0,35,RECHAZADO,0,0,0.35,MODERADO,3,85
35,4268.25,1493.89,1,0,1,Propia,Consumo,25609.5,2,0,30,RECHAZADO,0,0,0.35,MODERADO,2,85
32,7040.44,704.04,0,0,1,Propia,Consumo,47523.0,1,1,2,RECHAZADO,0,1,0.1,BAJO,3,85
25,19337.5,8701.88,2,2,1,Rentada,Consumo,23205.0,2,0,60,RECHAZADO,0,0,0.45,ALTO,3,85
20,12955.83,1295.58,2,2,1,Rentada,Consumo,23320.5,1,1,77,REVISION_MANUAL,0,1,0.1,BAJO,3,85
27,5574.33,2229.73,1,0,1,Propia,Consumo,25084.5,1,1,24,RECHAZADO,0,1,0.4,ALTO,2,85
42,24288.54,9715.42,0,8,1,Propia,Consumo,34975.5,1,1,45,RECHAZADO,0,1,0.4,ALTO,3,85
